match_id,date,home_team,away_team,home_goals,away_goals,is_neutral,tournament,tournament_tier,venue_country
2021-06-06_algeria_mali,2021-06-06,Algeria,Mali,1,0,0,Friendly,friendly,Algeria
2021-06-06_austria_slovakia,2021-06-06,Austria,Slovakia,0,0,0,Friendly,friendly,Austria
2021-06-06_belgium_croatia,2021-06-06,Belgium,Croatia,1,0,0,Friendly,friendly,Belgium
2021-06-06_denmark_bosnia_and_herzegovina,2021-06-06,Denmark,Bosnia and Herzegovina,2,0,0,Friendly,friendly,Denmark
2021-06-06_england_romania,2021-06-06,England,Romania,1,0,0,Friendly,friendly,England
2021-06-06_luxembourg_scotland,2021-06-06,Luxembourg,Scotland,0,1,0,Friendly,friendly,Luxembourg
2021-06-06_moldova_azerbaijan,2021-06-06,Moldova,Azerbaijan,1,0,0,Friendly,friendly,Moldova
2021-06-06_netherlands_georgia,2021-06-06,Netherlands,Georgia,3,0,0,Friendly,friendly,Netherlands
2021-06-06_norway_greece,2021-06-06,Norway,Greece,1,2,1,Friendly,friendly,Spain
2021-06-06_honduras_costa_rica,2021-06-06,Honduras,Costa Rica,2,2,1,CONCACAF Nations League,tournament,United States
2021-06-06_united_states_mexico,2021-06-06,United States,Mexico,3,2,0,CONCACAF Nations League,tournament,United States
2021-06-07_andorra_gibraltar,2021-06-07,Andorra,Gibraltar,0,0,0,Friendly,friendly,Andorra
2021-06-07_faroe_islands_liechtenstein,2021-06-07,Faroe Islands,Liechtenstein,5,1,0,Friendly,friendly,Faroe Islands
2021-06-07_germany_latvia,2021-06-07,Germany,Latvia,7,1,0,Friendly,friendly,Germany
2021-06-07_rwanda_central_african_republic,2021-06-07,Rwanda,Central African Republic,5,0,0,Friendly,friendly,Rwanda
2021-06-07_serbia_jamaica,2021-06-07,Serbia,Jamaica,1,1,1,Friendly,friendly,Japan
2021-06-07_ukraine_cyprus,2021-06-07,Ukraine,Cyprus,4,0,0,Friendly,friendly,Ukraine
2021-06-07_guam_syria,2021-06-07,Guam,Syria,0,3,1,FIFA World Cup qualification,qualifier,United Arab Emirates
2021-06-07_china_philippines,2021-06-07,China,Philippines,2,0,1,FIFA World Cup qualification,qualifier,United Arab Emirates
2021-06-07_nepal_jordan,2021-06-07,Nepal,Jordan,0,3,1,FIFA World Cup qualification,qualifier,Kuwait
2021-06-07_australia_taiwan,2021-06-07,Australia,Taiwan,5,1,1,FIFA World Cup qualification,qualifier,Kuwait
2021-06-07_iraq_cambodia,2021-06-07,Iraq,Cambodia,4,1,1,FIFA World Cup qualification,qualifier,Iran
2021-06-07_uzbekistan_singapore,2021-06-07,Uzbekistan,Singapore,5,0,1,FIFA World Cup qualification,qualifier,Saudi Arabia
2021-06-07_bangladesh_india,2021-06-07,Bangladesh,India,0,2,1,FIFA World Cup qualification,qualifier,Qatar
2021-06-07_kyrgyzstan_mongolia,2021-06-07,Kyrgyzstan,Mongolia,0,1,1,FIFA World Cup qualification,qualifier,Japan
2021-06-07_japan_tajikistan,2021-06-07,Japan,Tajikistan,4,1,0,FIFA World Cup qualification,qualifier,Japan
2021-06-07_united_arab_emirates_thailand,2021-06-07,United Arab Emirates,Thailand,3,1,0,FIFA World Cup qualification,qualifier,United Arab Emirates
2021-06-07_vietnam_indonesia,2021-06-07,Vietnam,Indonesia,4,0,1,FIFA World Cup qualification,qualifier,United Arab Emirates
2021-06-07_bahrain_iran,2021-06-07,Bahrain,Iran,0,3,0,FIFA World Cup qualification,qualifier,Bahrain
2021-06-07_qatar_oman,2021-06-07,Qatar,Oman,1,0,0,FIFA World Cup qualification,qualifier,Qatar
2021-06-08_benin_zambia,2021-06-08,Benin,Zambia,2,2,0,Friendly,friendly,Benin
2021-06-08_cameroon_nigeria,2021-06-08,Cameroon,Nigeria,0,0,1,Friendly,friendly,Austria
2021-06-08_czech_republic_albania,2021-06-08,Czech Republic,Albania,3,1,0,Friendly,friendly,Czech Republic
2021-06-08_france_bulgaria,2021-06-08,France,Bulgaria,3,0,0,Friendly,friendly,France
2021-06-08_gambia_togo,2021-06-08,Gambia,Togo,1,0,1,Friendly,friendly,Turkey
2021-06-08_hungary_republic_of_ireland,2021-06-08,Hungary,Republic of Ireland,0,0,0,Friendly,friendly,Hungary
2021-06-08_kosovo_guinea,2021-06-08,Kosovo,Guinea,1,2,1,Friendly,friendly,Turkey
2021-06-08_morocco_ghana,2021-06-08,Morocco,Ghana,1,0,0,Friendly,friendly,Morocco
2021-06-08_mozambique_eswatini,2021-06-08,Mozambique,Eswatini,1,1,0,Friendly,friendly,Mozambique
2021-06-08_poland_iceland,2021-06-08,Poland,Iceland,2,2,0,Friendly,friendly,Poland
2021-06-08_senegal_cape_verde,2021-06-08,Senegal,Cape Verde,2,0,0,Friendly,friendly,Senegal
2021-06-08_spain_lithuania,2021-06-08,Spain,Lithuania,4,0,0,Friendly,friendly,Spain
2021-06-08_grenada_montserrat,2021-06-08,Grenada,Montserrat,1,2,0,FIFA World Cup qualification,qualifier,Grenada
2021-06-08_el_salvador_antigua_and_barbuda,2021-06-08,El Salvador,Antigua and Barbuda,3,0,0,FIFA World Cup qualification,qualifier,El Salvador
2021-06-08_canada_suriname,2021-06-08,Canada,Suriname,4,0,1,FIFA World Cup qualification,qualifier,United States
2021-06-08_bermuda_cayman_islands,2021-06-08,Bermuda,Cayman Islands,1,1,1,FIFA World Cup qualification,qualifier,United States
2021-06-08_saint_vincent_and_the_grenadines_cuba,2021-06-08,Saint Vincent and the Grenadines,Cuba,0,1,1,FIFA World Cup qualification,qualifier,Grenada
2021-06-08_cura_ao_guatemala,2021-06-08,Curaçao,Guatemala,0,0,0,FIFA World Cup qualification,qualifier,Curaçao
2021-06-08_barbados_dominica,2021-06-08,Barbados,Dominica,1,1,1,FIFA World Cup qualification,qualifier,Dominican Republic
2021-06-08_panama_dominican_republic,2021-06-08,Panama,Dominican Republic,3,0,0,FIFA World Cup qualification,qualifier,Panama
2021-06-08_haiti_nicaragua,2021-06-08,Haiti,Nicaragua,1,0,0,FIFA World Cup qualification,qualifier,Haiti
2021-06-08_guyana_puerto_rico,2021-06-08,Guyana,Puerto Rico,0,2,1,FIFA World Cup qualification,qualifier,Saint Kitts and Nevis
2021-06-08_trinidad_and_tobago_saint_kitts_and_nevis,2021-06-08,Trinidad and Tobago,Saint Kitts and Nevis,2,0,1,FIFA World Cup qualification,qualifier,Dominican Republic
2021-06-08_ecuador_peru,2021-06-08,Ecuador,Peru,1,2,0,FIFA World Cup qualification,qualifier,Ecuador
2021-06-08_colombia_argentina,2021-06-08,Colombia,Argentina,2,2,0,FIFA World Cup qualification,qualifier,Colombia
2021-06-08_venezuela_uruguay,2021-06-08,Venezuela,Uruguay,0,0,0,FIFA World Cup qualification,qualifier,Venezuela
2021-06-08_paraguay_brazil,2021-06-08,Paraguay,Brazil,0,2,0,FIFA World Cup qualification,qualifier,Paraguay
2021-06-08_chile_bolivia,2021-06-08,Chile,Bolivia,1,1,0,FIFA World Cup qualification,qualifier,Chile
2021-06-09_turkmenistan_lebanon,2021-06-09,Turkmenistan,Lebanon,3,2,1,FIFA World Cup qualification,qualifier,South Korea
2021-06-09_niger_congo,2021-06-09,Niger,Congo,0,1,1,Friendly,friendly,Turkey
2021-06-09_portugal_israel,2021-06-09,Portugal,Israel,4,0,0,Friendly,friendly,Portugal
2021-06-09_united_states_costa_rica,2021-06-09,United States,Costa Rica,4,0,0,Friendly,friendly,United States
2021-06-09_south_korea_sri_lanka,2021-06-09,South Korea,Sri Lanka,5,0,0,FIFA World Cup qualification,qualifier,South Korea
2021-06-10_estonia_latvia,2021-06-10,Estonia,Latvia,2,1,0,Baltic Cup,friendly,Estonia
2021-06-10_south_africa_uganda,2021-06-10,South Africa,Uganda,3,2,0,Friendly,friendly,South Africa
2021-06-11_philippines_guam,2021-06-11,Philippines,Guam,3,0,1,FIFA World Cup qualification,qualifier,United Arab Emirates
2021-06-11_china_maldives,2021-06-11,China,Maldives,5,0,1,FIFA World Cup qualification,qualifier,United Arab Emirates
2021-06-11_nepal_australia,2021-06-11,Nepal,Australia,0,3,1,FIFA World Cup qualification,qualifier,Kuwait
2021-06-11_kuwait_jordan,2021-06-11,Kuwait,Jordan,0,0,0,FIFA World Cup qualification,qualifier,Kuwait
2021-06-11_cambodia_iran,2021-06-11,Cambodia,Iran,0,10,1,FIFA World Cup qualification,qualifier,Bahrain
2021-06-11_hong_kong_iraq,2021-06-11,Hong Kong,Iraq,0,1,1,FIFA World Cup qualification,qualifier,Iran
2021-06-11_yemen_uzbekistan,2021-06-11,Yemen,Uzbekistan,0,1,1,FIFA World Cup qualification,qualifier,Saudi Arabia
2021-06-11_afghanistan_oman,2021-06-11,Afghanistan,Oman,1,2,1,FIFA World Cup qualification,qualifier,Qatar
2021-06-11_myanmar_kyrgyzstan,2021-06-11,Myanmar,Kyrgyzstan,1,8,1,FIFA World Cup qualification,qualifier,Japan
2021-06-11_malaysia_vietnam,2021-06-11,Malaysia,Vietnam,1,2,1,FIFA World Cup qualification,qualifier,United Arab Emirates
2021-06-11_japan_serbia,2021-06-11,Japan,Serbia,1,0,0,Kirin Challenge Cup,friendly,Japan
2021-06-11_dr_congo_mali,2021-06-11,DR Congo,Mali,1,1,1,Friendly,friendly,Tunisia
2021-06-11_guinea_niger,2021-06-11,Guinea,Niger,2,1,1,Friendly,friendly,Turkey
2021-06-11_kosovo_gambia,2021-06-11,Kosovo,Gambia,1,0,1,Friendly,friendly,Turkey
2021-06-11_mauritania_liberia,2021-06-11,Mauritania,Liberia,1,0,1,Friendly,friendly,Tunisia
2021-06-11_tunisia_algeria,2021-06-11,Tunisia,Algeria,0,2,0,Friendly,friendly,Tunisia
2021-06-11_italy_turkey,2021-06-11,Italy,Turkey,3,0,0,UEFA Euro,tournament,Italy
2021-06-11_saudi_arabia_singapore,2021-06-11,Saudi Arabia,Singapore,3,0,0,FIFA World Cup qualification,qualifier,Saudi Arabia
2021-06-11_united_arab_emirates_indonesia,2021-06-11,United Arab Emirates,Indonesia,5,0,0,FIFA World Cup qualification,qualifier,United Arab Emirates
2021-06-12_haiti_canada,2021-06-12,Haiti,Canada,0,1,0,FIFA World Cup qualification,qualifier,Haiti
2021-06-12_panama_cura_ao,2021-06-12,Panama,Curaçao,2,1,0,FIFA World Cup qualification,qualifier,Panama
2021-06-12_saint_kitts_and_nevis_el_salvador,2021-06-12,Saint Kitts and Nevis,El Salvador,0,4,0,FIFA World Cup qualification,qualifier,Saint Kitts and Nevis
2021-06-12_ghana_ivory_coast,2021-06-12,Ghana,Ivory Coast,0,0,0,Friendly,friendly,Ghana
2021-06-12_mexico_honduras,2021-06-12,Mexico,Honduras,0,0,1,Friendly,friendly,United States
2021-06-12_morocco_burkina_faso,2021-06-12,Morocco,Burkina Faso,1,0,0,Friendly,friendly,Morocco
2021-06-12_wales_switzerland,2021-06-12,Wales,Switzerland,1,1,0,UEFA Euro,tournament,Wales
2021-06-12_denmark_finland,2021-06-12,Denmark,Finland,0,1,0,UEFA Euro,tournament,Denmark
2021-06-12_russia_belgium,2021-06-12,Russia,Belgium,0,3,0,UEFA Euro,tournament,Russia
2021-06-13_south_korea_lebanon,2021-06-13,South Korea,Lebanon,2,1,0,FIFA World Cup qualification,qualifier,South Korea
2021-06-13_sudan_zambia,2021-06-13,Sudan,Zambia,0,1,0,Friendly,friendly,Sudan
2021-06-13_tanzania_malawi,2021-06-13,Tanzania,Malawi,2,0,0,Friendly,friendly,Tanzania
2021-06-13_austria_north_macedonia,2021-06-13,Austria,North Macedonia,3,1,1,UEFA Euro,tournament,Romania
2021-06-13_netherlands_ukraine,2021-06-13,Netherlands,Ukraine,3,2,0,UEFA Euro,tournament,Netherlands
2021-06-13_england_croatia,2021-06-13,England,Croatia,1,0,0,UEFA Euro,tournament,England
2021-06-13_brazil_venezuela,2021-06-13,Brazil,Venezuela,3,0,0,Copa América,tournament,Brazil
2021-06-13_colombia_ecuador,2021-06-13,Colombia,Ecuador,1,0,1,Copa América,tournament,Brazil
2021-06-14_libya_liberia,2021-06-14,Libya,Liberia,0,1,1,Friendly,friendly,Tunisia
2021-06-14_scotland_czech_republic,2021-06-14,Scotland,Czech Republic,0,2,0,UEFA Euro,tournament,Scotland
2021-06-14_poland_slovakia,2021-06-14,Poland,Slovakia,1,2,1,UEFA Euro,tournament,Russia
2021-06-14_spain_sweden,2021-06-14,Spain,Sweden,0,0,0,UEFA Euro,tournament,Spain
2021-06-14_argentina_chile,2021-06-14,Argentina,Chile,1,1,1,Copa América,tournament,Brazil
2021-06-14_paraguay_bolivia,2021-06-14,Paraguay,Bolivia,3,1,1,Copa América,tournament,Brazil
2021-06-15_philippines_maldives,2021-06-15,Philippines,Maldives,1,1,1,FIFA World Cup qualification,qualifier,China
2021-06-15_china_syria,2021-06-15,China,Syria,3,1,0,FIFA World Cup qualification,qualifier,China
2021-06-15_australia_jordan,2021-06-15,Australia,Jordan,1,0,1,FIFA World Cup qualification,qualifier,Kuwait
2021-06-15_bahrain_hong_kong,2021-06-15,Bahrain,Hong Kong,4,0,0,FIFA World Cup qualification,qualifier,Bahrain
2021-06-15_iran_iraq,2021-06-15,Iran,Iraq,1,0,0,FIFA World Cup qualification,qualifier,Iran
2021-06-15_palestine_yemen,2021-06-15,Palestine,Yemen,3,0,1,FIFA World Cup qualification,qualifier,Saudi Arabia
2021-06-15_saudi_arabia_uzbekistan,2021-06-15,Saudi Arabia,Uzbekistan,3,0,0,FIFA World Cup qualification,qualifier,Saudi Arabia
2021-06-15_bangladesh_oman,2021-06-15,Bangladesh,Oman,0,3,1,FIFA World Cup qualification,qualifier,Qatar
2021-06-15_india_afghanistan,2021-06-15,India,Afghanistan,1,1,1,FIFA World Cup qualification,qualifier,Qatar
2021-06-15_tajikistan_myanmar,2021-06-15,Tajikistan,Myanmar,4,0,1,FIFA World Cup qualification,qualifier,Japan
2021-06-15_japan_kyrgyzstan,2021-06-15,Japan,Kyrgyzstan,5,1,0,FIFA World Cup qualification,qualifier,Japan
2021-06-15_thailand_malaysia,2021-06-15,Thailand,Malaysia,0,1,1,FIFA World Cup qualification,qualifier,United Arab Emirates
2021-06-15_united_arab_emirates_vietnam,2021-06-15,United Arab Emirates,Vietnam,3,2,0,FIFA World Cup qualification,qualifier,United Arab Emirates
2021-06-15_canada_haiti,2021-06-15,Canada,Haiti,3,0,1,FIFA World Cup qualification,qualifier,United States
2021-06-15_cura_ao_panama,2021-06-15,Curaçao,Panama,0,0,0,FIFA World Cup qualification,qualifier,Curaçao
2021-06-15_el_salvador_saint_kitts_and_nevis,2021-06-15,El Salvador,Saint Kitts and Nevis,2,0,0,FIFA World Cup qualification,qualifier,El Salvador
2021-06-15_tunisia_mali,2021-06-15,Tunisia,Mali,1,0,0,Friendly,friendly,Tunisia
2021-06-15_djibouti_somalia,2021-06-15,Djibouti,Somalia,1,0,0,Friendly,friendly,Djibouti
2021-06-15_hungary_portugal,2021-06-15,Hungary,Portugal,0,3,0,UEFA Euro,tournament,Hungary
2021-06-15_germany_france,2021-06-15,Germany,France,0,1,0,UEFA Euro,tournament,Germany
2021-06-15_kuwait_taiwan,2021-06-15,Kuwait,Taiwan,2,1,0,FIFA World Cup qualification,qualifier,Kuwait
2021-06-15_sierra_leone_benin,2021-06-15,Sierra Leone,Benin,1,0,1,African Cup of Nations qualification,qualifier,Guinea
2021-06-16_turkey_wales,2021-06-16,Turkey,Wales,0,2,1,UEFA Euro,tournament,Azerbaijan
2021-06-16_italy_switzerland,2021-06-16,Italy,Switzerland,3,0,0,UEFA Euro,tournament,Italy
2021-06-16_russia_finland,2021-06-16,Russia,Finland,1,0,0,UEFA Euro,tournament,Russia
2021-06-17_denmark_belgium,2021-06-17,Denmark,Belgium,1,2,0,UEFA Euro,tournament,Denmark
2021-06-17_ukraine_north_macedonia,2021-06-17,Ukraine,North Macedonia,2,1,1,UEFA Euro,tournament,Romania
2021-06-17_netherlands_austria,2021-06-17,Netherlands,Austria,2,0,0,UEFA Euro,tournament,Netherlands
2021-06-17_colombia_venezuela,2021-06-17,Colombia,Venezuela,0,0,1,Copa América,tournament,Brazil
2021-06-17_brazil_peru,2021-06-17,Brazil,Peru,4,0,0,Copa América,tournament,Brazil
2021-06-17_algeria_liberia,2021-06-17,Algeria,Liberia,5,1,0,Friendly,friendly,Algeria
2021-06-18_croatia_czech_republic,2021-06-18,Croatia,Czech Republic,1,1,1,UEFA Euro,tournament,Scotland
2021-06-18_england_scotland,2021-06-18,England,Scotland,0,0,0,UEFA Euro,tournament,England
2021-06-18_sweden_slovakia,2021-06-18,Sweden,Slovakia,1,0,1,UEFA Euro,tournament,Russia
2021-06-18_chile_bolivia,2021-06-18,Chile,Bolivia,1,0,1,Copa América,tournament,Brazil
2021-06-18_argentina_uruguay,2021-06-18,Argentina,Uruguay,1,0,1,Copa América,tournament,Brazil
2021-06-19_spain_poland,2021-06-19,Spain,Poland,1,1,0,UEFA Euro,tournament,Spain
2021-06-19_hungary_france,2021-06-19,Hungary,France,1,1,0,UEFA Euro,tournament,Hungary
2021-06-19_germany_portugal,2021-06-19,Germany,Portugal,4,2,0,UEFA Euro,tournament,Germany
2021-06-19_libya_sudan,2021-06-19,Libya,Sudan,0,1,1,Arab Cup qualification,qualifier,Qatar
2021-06-20_italy_wales,2021-06-20,Italy,Wales,1,0,0,UEFA Euro,tournament,Italy
2021-06-20_switzerland_turkey,2021-06-20,Switzerland,Turkey,3,1,1,UEFA Euro,tournament,Azerbaijan
2021-06-20_venezuela_ecuador,2021-06-20,Venezuela,Ecuador,2,2,1,Copa América,tournament,Brazil
2021-06-20_colombia_peru,2021-06-20,Colombia,Peru,1,2,1,Copa América,tournament,Brazil
2021-06-20_oman_somalia,2021-06-20,Oman,Somalia,2,1,1,Arab Cup qualification,qualifier,Qatar
2021-06-21_denmark_russia,2021-06-21,Denmark,Russia,4,1,0,UEFA Euro,tournament,Denmark
2021-06-21_finland_belgium,2021-06-21,Finland,Belgium,0,2,1,UEFA Euro,tournament,Russia
2021-06-21_netherlands_north_macedonia,2021-06-21,Netherlands,North Macedonia,3,0,0,UEFA Euro,tournament,Netherlands
2021-06-21_ukraine_austria,2021-06-21,Ukraine,Austria,0,1,1,UEFA Euro,tournament,Romania
2021-06-21_uruguay_chile,2021-06-21,Uruguay,Chile,1,1,1,Copa América,tournament,Brazil
2021-06-21_argentina_paraguay,2021-06-21,Argentina,Paraguay,1,0,1,Copa América,tournament,Brazil
2021-06-22_scotland_croatia,2021-06-22,Scotland,Croatia,1,3,0,UEFA Euro,tournament,Scotland
2021-06-22_england_czech_republic,2021-06-22,England,Czech Republic,1,0,0,UEFA Euro,tournament,England
2021-06-22_mauritania_yemen,2021-06-22,Mauritania,Yemen,2,0,1,Arab Cup qualification,qualifier,Qatar
2021-06-23_spain_slovakia,2021-06-23,Spain,Slovakia,5,0,0,UEFA Euro,tournament,Spain
2021-06-23_sweden_poland,2021-06-23,Sweden,Poland,3,2,1,UEFA Euro,tournament,Russia
2021-06-23_germany_hungary,2021-06-23,Germany,Hungary,2,2,0,UEFA Euro,tournament,Germany
2021-06-23_portugal_france,2021-06-23,Portugal,France,2,2,1,UEFA Euro,tournament,Hungary
2021-06-23_ecuador_peru,2021-06-23,Ecuador,Peru,2,2,1,Copa América,tournament,Brazil
2021-06-23_brazil_colombia,2021-06-23,Brazil,Colombia,2,1,0,Copa América,tournament,Brazil
2021-06-23_lebanon_djibouti,2021-06-23,Lebanon,Djibouti,1,0,1,Arab Cup qualification,qualifier,Qatar
2021-06-24_bolivia_uruguay,2021-06-24,Bolivia,Uruguay,0,2,1,Copa América,tournament,Brazil
2021-06-24_chile_paraguay,2021-06-24,Chile,Paraguay,0,2,1,Copa América,tournament,Brazil
2021-06-24_palestine_comoros,2021-06-24,Palestine,Comoros,5,1,1,Arab Cup qualification,qualifier,Qatar
2021-06-25_bahrain_kuwait,2021-06-25,Bahrain,Kuwait,2,0,1,Arab Cup qualification,qualifier,Qatar
2021-06-26_italy_austria,2021-06-26,Italy,Austria,2,1,1,UEFA Euro,tournament,England
2021-06-26_wales_denmark,2021-06-26,Wales,Denmark,0,4,1,UEFA Euro,tournament,Netherlands
2021-06-27_netherlands_czech_republic,2021-06-27,Netherlands,Czech Republic,0,2,1,UEFA Euro,tournament,Hungary
2021-06-27_belgium_portugal,2021-06-27,Belgium,Portugal,1,0,1,UEFA Euro,tournament,Spain
2021-06-27_brazil_ecuador,2021-06-27,Brazil,Ecuador,1,1,0,Copa América,tournament,Brazil
2021-06-27_venezuela_peru,2021-06-27,Venezuela,Peru,0,1,1,Copa América,tournament,Brazil
2021-06-27_el_salvador_guatemala,2021-06-27,El Salvador,Guatemala,0,0,1,Friendly,friendly,United States
2021-06-28_croatia_spain,2021-06-28,Croatia,Spain,3,5,1,UEFA Euro,tournament,Denmark
2021-06-28_france_switzerland,2021-06-28,France,Switzerland,3,3,1,UEFA Euro,tournament,Romania
2021-06-28_argentina_bolivia,2021-06-28,Argentina,Bolivia,4,1,1,Copa América,tournament,Brazil
2021-06-28_uruguay_paraguay,2021-06-28,Uruguay,Paraguay,1,0,1,Copa América,tournament,Brazil
2021-06-29_england_germany,2021-06-29,England,Germany,2,0,0,UEFA Euro,tournament,England
2021-06-29_sweden_ukraine,2021-06-29,Sweden,Ukraine,1,2,1,UEFA Euro,tournament,Scotland
2021-06-30_mexico_panama,2021-06-30,Mexico,Panama,3,0,1,Friendly,friendly,United States
2021-07-02_switzerland_spain,2021-07-02,Switzerland,Spain,1,1,1,UEFA Euro,tournament,Russia
2021-07-02_belgium_italy,2021-07-02,Belgium,Italy,1,2,1,UEFA Euro,tournament,Germany
2021-07-02_peru_paraguay,2021-07-02,Peru,Paraguay,3,3,1,Copa América,tournament,Brazil
2021-07-02_brazil_chile,2021-07-02,Brazil,Chile,1,0,0,Copa América,tournament,Brazil
2021-07-02_haiti_saint_vincent_and_the_grenadines,2021-07-02,Haiti,Saint Vincent and the Grenadines,6,1,1,Gold Cup qualification,tournament,United States
2021-07-02_trinidad_and_tobago_montserrat,2021-07-02,Trinidad and Tobago,Montserrat,6,1,1,Gold Cup qualification,tournament,United States
2021-07-02_bermuda_barbados,2021-07-02,Bermuda,Barbados,8,1,1,Gold Cup qualification,tournament,United States
2021-07-03_czech_republic_denmark,2021-07-03,Czech Republic,Denmark,1,2,1,UEFA Euro,tournament,Azerbaijan
2021-07-03_ukraine_england,2021-07-03,Ukraine,England,0,4,1,UEFA Euro,tournament,Italy
2021-07-03_mexico_nigeria,2021-07-03,Mexico,Nigeria,4,0,1,Friendly,friendly,United States
2021-07-03_uruguay_colombia,2021-07-03,Uruguay,Colombia,0,0,1,Copa América,tournament,Brazil
2021-07-03_argentina_ecuador,2021-07-03,Argentina,Ecuador,3,0,1,Copa América,tournament,Brazil
2021-07-03_guatemala_guyana,2021-07-03,Guatemala,Guyana,4,0,1,Gold Cup qualification,tournament,United States
2021-07-03_cuba_french_guiana,2021-07-03,Cuba,French Guiana,0,3,1,Gold Cup qualification,tournament,United States
2021-07-03_guadeloupe_bahamas,2021-07-03,Guadeloupe,Bahamas,2,0,1,Gold Cup qualification,tournament,United States
2021-07-04_qatar_el_salvador,2021-07-04,Qatar,El Salvador,1,0,1,Friendly,friendly,Croatia
2021-07-05_brazil_peru,2021-07-05,Brazil,Peru,1,0,0,Copa América,tournament,Brazil
2021-07-06_argentina_colombia,2021-07-06,Argentina,Colombia,1,1,1,Copa América,tournament,Brazil
2021-07-06_italy_spain,2021-07-06,Italy,Spain,1,1,1,UEFA Euro,tournament,England
2021-07-06_haiti_bermuda,2021-07-06,Haiti,Bermuda,4,1,1,Gold Cup qualification,tournament,United States
2021-07-06_guatemala_guadeloupe,2021-07-06,Guatemala,Guadeloupe,1,1,1,Gold Cup qualification,tournament,United States
2021-07-06_trinidad_and_tobago_french_guiana,2021-07-06,Trinidad and Tobago,French Guiana,1,1,1,Gold Cup qualification,tournament,United States
2021-07-06_eswatini_lesotho,2021-07-06,Eswatini,Lesotho,3,1,1,COSAFA Cup,friendly,South Africa
2021-07-06_south_africa_botswana,2021-07-06,South Africa,Botswana,1,0,0,COSAFA Cup,friendly,South Africa
2021-07-07_england_denmark,2021-07-07,England,Denmark,2,1,0,UEFA Euro,tournament,England
2021-07-07_mozambique_zimbabwe,2021-07-07,Mozambique,Zimbabwe,0,0,1,COSAFA Cup,friendly,South Africa
2021-07-07_senegal_namibia,2021-07-07,Senegal,Namibia,1,2,1,COSAFA Cup,friendly,South Africa
2021-07-08_zambia_lesotho,2021-07-08,Zambia,Lesotho,1,2,1,COSAFA Cup,friendly,South Africa
2021-07-08_south_africa_eswatini,2021-07-08,South Africa,Eswatini,1,0,0,COSAFA Cup,friendly,South Africa
2021-07-09_peru_colombia,2021-07-09,Peru,Colombia,2,3,1,Copa América,tournament,Brazil
2021-07-09_malawi_zimbabwe,2021-07-09,Malawi,Zimbabwe,2,2,1,COSAFA Cup,friendly,South Africa
2021-07-09_senegal_mozambique,2021-07-09,Senegal,Mozambique,1,0,1,COSAFA Cup,friendly,South Africa
2021-07-10_brazil_argentina,2021-07-10,Brazil,Argentina,0,1,0,Copa América,tournament,Brazil
2021-07-10_lesotho_botswana,2021-07-10,Lesotho,Botswana,0,4,1,COSAFA Cup,friendly,South Africa
2021-07-10_zambia_eswatini,2021-07-10,Zambia,Eswatini,0,1,1,COSAFA Cup,friendly,South Africa
2021-07-10_mexico_trinidad_and_tobago,2021-07-10,Mexico,Trinidad and Tobago,0,0,1,Gold Cup,tournament,United States
2021-07-11_england_italy,2021-07-11,England,Italy,1,1,0,UEFA Euro,tournament,England
2021-07-11_namibia_zimbabwe,2021-07-11,Namibia,Zimbabwe,2,0,1,COSAFA Cup,friendly,South Africa
2021-07-11_mozambique_malawi,2021-07-11,Mozambique,Malawi,2,0,1,COSAFA Cup,friendly,South Africa
2021-07-11_el_salvador_guatemala,2021-07-11,El Salvador,Guatemala,2,0,1,Gold Cup,tournament,United States
2021-07-11_canada_martinique,2021-07-11,Canada,Martinique,4,1,1,Gold Cup,tournament,United States
2021-07-11_united_states_haiti,2021-07-11,United States,Haiti,1,0,0,Gold Cup,tournament,United States
2021-07-12_jamaica_suriname,2021-07-12,Jamaica,Suriname,2,0,1,Gold Cup,tournament,United States
2021-07-12_costa_rica_guadeloupe,2021-07-12,Costa Rica,Guadeloupe,3,1,1,Gold Cup,tournament,United States
2021-07-13_botswana_zambia,2021-07-13,Botswana,Zambia,1,2,1,COSAFA Cup,friendly,South Africa
2021-07-13_south_africa_lesotho,2021-07-13,South Africa,Lesotho,4,0,0,COSAFA Cup,friendly,South Africa
2021-07-13_senegal_zimbabwe,2021-07-13,Senegal,Zimbabwe,2,1,1,COSAFA Cup,friendly,South Africa
2021-07-13_malawi_namibia,2021-07-13,Malawi,Namibia,1,1,1,COSAFA Cup,friendly,South Africa
2021-07-13_qatar_panama,2021-07-13,Qatar,Panama,3,3,1,Gold Cup,tournament,United States
2021-07-13_honduras_grenada,2021-07-13,Honduras,Grenada,4,0,1,Gold Cup,tournament,United States
2021-07-14_south_africa_zambia,2021-07-14,South Africa,Zambia,0,0,0,COSAFA Cup,friendly,South Africa
2021-07-14_eswatini_botswana,2021-07-14,Eswatini,Botswana,1,1,1,COSAFA Cup,friendly,South Africa
2021-07-14_mozambique_namibia,2021-07-14,Mozambique,Namibia,1,0,1,COSAFA Cup,friendly,South Africa
2021-07-14_senegal_malawi,2021-07-14,Senegal,Malawi,2,1,1,COSAFA Cup,friendly,South Africa
2021-07-14_trinidad_and_tobago_el_salvador,2021-07-14,Trinidad and Tobago,El Salvador,0,2,1,Gold Cup,tournament,United States
2021-07-14_guatemala_mexico,2021-07-14,Guatemala,Mexico,0,3,1,Gold Cup,tournament,United States
